Answer.age	Answer.gender	Answer.language	Answer.time_in_minutes	imagelocation	img1	img2	img3	response	rt	trial	workerid	logrt	half	combination
37	female	English	0.961783333333333	2	s1_v1	sx_v2	s2_vx	sx_v2	1723	18	0	7.45182223652793	2	s1_v1 sx_v2 s2_vx
37	female	English	0.961783333333333	1	s2_vx	sx_v2	s1_v1	s2_vx	1568	19	0	7.35755620091035	2	s2_vx sx_v2 s1_v1
37	female	English	0.961783333333333	3	s2_v2	s1_v1	sx_v1	sx_v1	1305	20	0	7.17395831975679	2	s2_v2 s1_v1 sx_v1
37	female	English	0.961783333333333	1	s2_v1	sx_v2	s1_v2	s2_v1	1098	21	0	7.00124562206948	2	s2_v1 sx_v2 s1_v2
37	female	English	0.961783333333333	3	s2_v1	s1_v1	s1_vx	s1_vx	1053	22	0	6.95939851213398	2	s2_v1 s1_v1 s1_vx
37	female	English	0.961783333333333	3	s1_v2	s1_v2	sx_v1	sx_v1	723	23	0	6.58340922215876	2	s1_v2 s1_v2 sx_v1
37	female	English	0.961783333333333	2	s2_v2	s1_v1	sx_v2	s1_v1	811	24	0	6.69826805411541	2	s2_v2 s1_v1 sx_v2
37	female	English	0.961783333333333	3	sx_v1	s2_v1	s1_v2	s1_v2	1101	25	0	7.00397413672268	2	sx_v1 s2_v1 s1_v2
38	male	english	1.1134	2	s1_vx	s2_v1	s1_v2	s2_v1	9033	0	1	9.10863981714984	1	s1_vx s2_v1 s1_v2
38	male	english	1.1134	2	s1_v2	s2_v1	s2_v1	s2_v1	3293	1	1	8.09955428237636	1	s1_v2 s2_v1 s2_v1
38	male	english	1.1134	3	s1_vx	s2_v2	s1_v1	s1_v1	2256	2	1	7.72134861261795	1	s1_vx s2_v2 s1_v1
38	male	english	1.1134	3	s2_v2	s1_vx	sx_v1	sx_v1	2305	3	1	7.74283595543075	1	s2_v2 s1_vx sx_v1
38	male	english	1.1134	3	s1_vx	s1_v2	s2_v1	s2_v1	1336	4	1	7.19743535409659	1	s1_vx s1_v2 s2_v1
38	male	english	1.1134	1	s1_v1	s2_v2	sx_v1	s1_v1	2995	5	1	8.00469951054955	1	s1_v1 s2_v2 sx_v1
38	male	english	1.1134	1	sx_v1	s2_v1	s1_v2	sx_v1	840	6	1	6.73340189183736	1	sx_v1 s2_v1 s1_v2
38	male	english	1.1134	3	sx_v2	s1_v2	s2_v1	s2_v1	920	7	1	6.82437367004309	1	sx_v2 s1_v2 s2_v1
38	male	english	1.1134	1	s1_v1	s2_v2	sx_v2	s1_v1	1240	8	1	7.12286665859908	1	s1_v1 s2_v2 sx_v2
38	male	english	1.1134	1	s1_v1	s2_v2	s2_v2	s1_v1	624	9	1	6.43615036836943	1	s1_v1 s2_v2 s2_v2
38	male	english	1.1134	3	s2_v2	sx_v1	s1_v1	s1_v1	1144	10	1	7.04228617193974	1	s2_v2 sx_v1 s1_v1
38	male	english	1.1134	2	s2_vx	sx_v1	s1_v2	sx_v1	807	11	1	6.69332366826995	1	s2_vx sx_v1 s1_v2
38	male	english	1.1134	2	s1_vx	s2_v1	s1_v1	s2_v1	248	12	1	5.51342874616498	1	s1_vx s2_v1 s1_v1
38	male	english	1.1134	1	s2_v1	sx_v2	s1_vx	s2_v1	1000	13	1	6.90775527898214	1	s2_v1 sx_v2 s1_vx
38	male	english	1.1134	3	s1_v2	sx_v2	s1_v1	s1_v1	704	14	1	6.55677835615804	2	s1_v2 sx_v2 s1_v1
38	male	english	1.1134	1	s2_v1	s2_v2	sx_v2	s2_v1	3216	15	1	8.07589363029886	2	s2_v1 s2_v2 sx_v2
38	male	english	1.1134	3	sx_v2	s2_v1	s2_v1	s2_v1	792	16	1	6.67456139181443	2	sx_v2 s2_v1 s2_v1
38	male	english	1.1134	1	s1_v1	sx_v2	s2_v2	s1_v1	913	17	1	6.81673588059497	2	s1_v1 sx_v2 s2_v2
38	male	english	1.1134	1	s1_v1	s1_v2	sx_v2	s1_v1	879	18	1	6.77878489768518	2	s1_v1 s1_v2 sx_v2
38	male	english	1.1134	1	s2_v1	s1_vx	s1_v1	s2_v1	736	19	1	6.60123011872888	2	s2_v1 s1_vx s1_v1
38	male	english	1.1134	1	s2_v1	s1_v1	s2_vx	s2_v1	567	20	1	6.34035930372775	2	s2_v1 s1_v1 s2_vx
38	male	english	1.1134	2	s1_v2	s2_v1	s1_v2	s2_v1	696	21	1	6.54534966033442	2	s1_v2 s2_v1 s1_v2
38	male	english	1.1134	2	sx_v2	s1_v1	s1_v2	s1_v1	511	22	1	6.2363695902037	2	sx_v2 s1_v1 s1_v2
38	male	english	1.1134	3	s1_v2	s1_v2	s2_v1	s2_v1	608	23	1	6.41017488196617	2	s1_v2 s1_v2 s2_v1
38	male	english	1.1134	2	sx_v2	s1_v1	s2_vx	s1_v1	689	24	1	6.53524127101366	2	sx_v2 s1_v1 s2_vx
38	male	english	1.1134	3	sx_v1	s2_v2	s1_v1	s1_v1	687	25	1	6.53233429222235	2	sx_v1 s2_v2 s1_v1
24	Male	English	0.894833333333333	2	sx_v1	s2_v2	s2_v2	s2_v2	3655	0	2	8.20385137218388	1	sx_v1 s2_v2 s2_v2
24	Male	English	0.894833333333333	3	s2_v2	s2_v2	s1_v1	s1_v1	2188	1	2	7.69074316354187	1	s2_v2 s2_v2 s1_v1
24	Male	English	0.894833333333333	1	s1_v2	s2_v1	s2_v1	s1_v2	939	2	2	6.84481547920826	1	s1_v2 s2_v1 s2_v1
24	Male	English	0.894833333333333	3	s1_v1	s1_v1	s2_v2	s2_v2	1050	3	2	6.95654544315157	1	s1_v1 s1_v1 s2_v2
24	Male	English	0.894833333333333	3	s2_v2	s1_v1	sx_v1	sx_v1	1390	4	2	7.23705902612474	1	s2_v2 s1_v1 sx_v1
24	Male	English	0.894833333333333	2	s1_v1	sx_v2	s1_v2	sx_v2	1080	5	2	6.98471632011827	1	s1_v1 sx_v2 s1_v2
24	Male	English	0.894833333333333	2	s2_v2	s1_vx	s1_v1	s1_vx	1381	6	2	7.23056315340929	1	s2_v2 s1_vx s1_v1
24	Male	English	0.894833333333333	1	sx_v2	s2_v1	s1_v2	sx_v2	1548	7	2	7.34471905414967	1	sx_v2 s2_v1 s1_v2
24	Male	English	0.894833333333333	2	s2_v1	sx_v1	s1_v2	sx_v1	1714	8	2	7.44658509915773	1	s2_v1 sx_v1 s1_v2
24	Male	English	0.894833333333333	2	s1_v1	s2_v2	s1_v1	s2_v2	1377	9	2	7.22766249872865	1	s1_v1 s2_v2 s1_v1
24	Male	English	0.894833333333333	1	s2_v2	s1_v1	s1_v1	s2_v2	1208	10	2	7.09672137849476	1	s2_v2 s1_v1 s1_v1
24	Male	English	0.894833333333333	1	sx_v1	s1_v1	s1_v2	sx_v1	2190	11	2	7.69165682281055	1	sx_v1 s1_v1 s1_v2
24	Male	English	0.894833333333333	3	s1_v2	s2_v1	sx_v1	sx_v1	959	12	2	6.86589107488344	1	s1_v2 s2_v1 sx_v1
24	Male	English	0.894833333333333	2	sx_v1	s2_vx	s1_v2	s2_vx	1147	13	2	7.04490511712937	1	sx_v1 s2_vx s1_v2
24	Male	English	0.894833333333333	1	sx_v2	s2_v1	s2_v2	sx_v2	1307	14	2	7.17548971362422	2	sx_v2 s2_v1 s2_v2
24	Male	English	0.894833333333333	2	s2_vx	s1_v1	s2_v2	s1_v1	973	15	2	6.880384082186	2	s2_vx s1_v1 s2_v2
24	Male	English	0.894833333333333	3	s2_vx	s1_v2	sx_v1	sx_v1	1227	16	2	7.11232744471091	2	s2_vx s1_v2 sx_v1
24	Male	English	0.894833333333333	3	s2_v2	sx_v1	s1_vx	s1_vx	1192	17	2	7.0833878476253	2	s2_v2 sx_v1 s1_vx
24	Male	English	0.894833333333333	3	s2_v2	s1_v1	s1_vx	s1_vx	786	18	2	6.66695679242921	2	s2_v2 s1_v1 s1_vx
24	Male	English	0.894833333333333	2	sx_v2	s2_vx	s1_v1	s2_vx	936	19	2	6.84161547647759	2	sx_v2 s2_vx s1_v1
24	Male	English	0.894833333333333	2	s1_v2	sx_vx	s2_v1	sx_vx	690	20	2	6.5366915975913	2	s1_v2 sx_vx s2_v1
24	Male	English	0.894833333333333	1	s1_vx	sx_v1	s2_v2	s1_vx	960	21	2	6.86693328446188	2	s1_vx sx_v1 s2_v2
24	Male	English	0.894833333333333	1	s1_vx	sx_v2	s2_v1	s1_vx	1110	22	2	7.01211529430638	2	s1_vx sx_v2 s2_v1
24	Male	English	0.894833333333333	3	sx_v1	s2_v2	s1_vx	s1_vx	753	23	2	6.62406522779989	2	sx_v1 s2_v2 s1_vx
24	Male	English	0.894833333333333	2	s2_v2	s1_vx	s1_v2	s1_vx	709	24	2	6.56385552653213	2	s2_v2 s1_vx s1_v2
24	Male	English	0.894833333333333	3	s1_v2	sx_v1	s2_vx	s2_vx	813	25	2	6.70073110954781	2	s1_v2 sx_v1 s2_vx
38	female	English	1.47686666666667	2	s1_vx	sx_v2	s2_v1	sx_v2	12694	0	3	9.44888471986641	1	s1_vx sx_v2 s2_v1
38	female	English	1.47686666666667	3	s2_v2	s2_v2	sx_v1	sx_v1	6038	1	3	8.70582811026678	1	s2_v2 s2_v2 sx_v1
38	female	English	1.47686666666667	2	s1_v1	s1_v2	sx_v1	s1_v2	5853	2	3	8.67470962929122	1	s1_v1 s1_v2 sx_v1
38	female	English	1.47686666666667	3	sx_v1	s2_v2	s2_v1	s2_v1	4191	3	3	8.34069464792507	1	sx_v1 s2_v2 s2_v1
38	female	English	1.47686666666667	3	s2_v2	s2_v2	s1_v1	s1_v1	3290	4	3	8.09864284375942	1	s2_v2 s2_v2 s1_v1
38	female	English	1.47686666666667	2	s1_v1	s2_v2	s2_v2	s2_v2	2812	5	3	7.94165125293056	1	s1_v1 s2_v2 s2_v2
38	female	English	1.47686666666667	2	s2_v2	s1_vx	s1_v2	s1_vx	797	6	3	6.68085467879022	1	s2_v2 s1_vx s1_v2
38	female	English	1.47686666666667	3	sx_v2	s2_vx	s1_v1	s1_v1	1918	7	3	7.55903825544338	1	sx_v2 s2_vx s1_v1
38	female	English	1.47686666666667	2	sx_v2	s1_v2	s1_v1	s1_v2	922	8	3	6.82654522355659	1	sx_v2 s1_v2 s1_v1
38	female	English	1.47686666666667	3	s1_v1	s2_v2	s1_vx	s1_vx	1433	9	3	7.26752542782817	1	s1_v1 s2_v2 s1_vx
38	female	English	1.47686666666667	1	s1_v1	s2_v1	s2_vx	s1_v1	796	10	3	6.67959918584438	1	s1_v1 s2_v1 s2_vx
38	female	English	1.47686666666667	3	s2_vx	s1_v2	s2_v1	s2_v1	641	11	3	6.46302945692067	1	s2_vx s1_v2 s2_v1
38	female	English	1.47686666666667	1	s1_v1	sx_v1	s2_v2	s1_v1	698	12	3	6.54821910276237	1	s1_v1 sx_v1 s2_v2
38	female	English	1.47686666666667	2	s1_v2	s2_vx	sx_v1	s2_vx	527	13	3	6.26720054854136	1	s1_v2 s2_vx sx_v1
38	female	English	1.47686666666667	3	s1_v1	s2_vx	s2_v2	s2_v2	611	14	3	6.4150969591716	2	s1_v1 s2_vx s2_v2
38	female	English	1.47686666666667	2	s2_v2	s2_vx	s1_v2	s2_vx	394	15	3	5.97635090929793	2	s2_v2 s2_vx s1_v2
38	female	English	1.47686666666667	1	sx_v1	s1_v1	s2_v2	sx_v1	536	16	3	6.2841341610708	2	sx_v1 s1_v1 s2_v2
38	female	English	1.47686666666667	2	s2_vx	s1_v2	s2_v2	s1_v2	518	17	3	6.24997524225948	2	s2_vx s1_v2 s2_v2
38	female	English	1.47686666666667	3	s2_v1	sx_v2	s2_v2	s2_v2	472	18	3	6.15697898558556	2	s2_v1 sx_v2 s2_v2
38	female	English	1.47686666666667	2	s2_v2	s1_v1	s2_v2	s1_v1	456	19	3	6.12249280951439	2	s2_v2 s1_v1 s2_v2
38	female	English	1.47686666666667	1	s2_v2	sx_v1	s1_vx	s2_v2	537	20	3	6.28599809450886	2	s2_v2 sx_v1 s1_vx
38	female	English	1.47686666666667	3	sx_v2	s2_v1	s2_v2	s2_v2	549	21	3	6.30809844150953	2	sx_v2 s2_v1 s2_v2
38	female	English	1.47686666666667	2	s2_v1	sx_vx	s1_v2	sx_vx	501	22	3	6.21660610108486	2	s2_v1 sx_vx s1_v2
38	female	English	1.47686666666667	1	s2_v1	s1_v2	sx_v2	s2_v1	472	23	3	6.15697898558556	2	s2_v1 s1_v2 sx_v2
38	female	English	1.47686666666667	3	s1_vx	s2_v1	s1_v2	s1_v2	598	24	3	6.39359075395063	2	s1_vx s2_v1 s1_v2
38	female	English	1.47686666666667	2	s2_v2	s1_v1	sx_v1	s1_v1	688	25	3	6.53378883793334	2	s2_v2 s1_v1 sx_v1
22	Male	English	2.58856666666667	1	s1_v2	s2_v1	s1_v2	s1_v2	13130	0	4	9.48265496729684	1	s1_v2 s2_v1 s1_v2
22	Male	English	2.58856666666667	2	s2_v2	s1_v2	s2_vx	s1_v2	4195	1	4	8.34164861890131	1	s2_v2 s1_v2 s2_vx
22	Male	English	2.58856666666667	1	s2_v2	sx_vx	s1_v1	s2_v2	1702	2	4	7.43955930913332	1	s2_v2 sx_vx s1_v1
22	Male	English	2.58856666666667	3	s2_v1	sx_v1	s2_v2	s2_v2	6895	3	4	8.8385517902274	1	s2_v1 sx_v1 s2_v2
22	Male	English	2.58856666666667	3	s2_v1	s2_v1	sx_v2	sx_v2	1584	4	4	7.36770857237437	1	s2_v1 s2_v1 sx_v2
22	Male	English	2.58856666666667	1	s2_v2	s1_vx	s1_v1	s2_v2	1727	5	4	7.45414107814668	1	s2_v2 s1_vx s1_v1
22	Male	English	2.58856666666667	1	sx_v2	s2_v1	s1_v2	sx_v2	3216	6	4	8.07589363029886	1	sx_v2 s2_v1 s1_v2
22	Male	English	2.58856666666667	1	s1_v2	s2_v1	s1_vx	s1_v2	1255	7	4	7.13489085156588	1	s1_v2 s2_v1 s1_vx
22	Male	English	2.58856666666667	2	s1_v1	s2_v2	sx_vx	s2_v2	736	8	4	6.60123011872888	1	s1_v1 s2_v2 sx_vx
22	Male	English	2.58856666666667	2	s2_vx	sx_v2	s1_v1	sx_v2	927	9	4	6.83195356556585	1	s2_vx sx_v2 s1_v1
22	Male	English	2.58856666666667	1	sx_v2	s1_vx	s2_v1	sx_v2	2481	10	4	7.8164169836918	1	sx_v2 s1_vx s2_v1
22	Male	English	2.58856666666667	1	s1_v2	s2_v1	s2_vx	s1_v2	1968	11	4	7.5847730776122	1	s1_v2 s2_v1 s2_vx
22	Male	English	2.58856666666667	1	s2_v2	s1_v1	s2_vx	s2_v2	800	12	4	6.68461172766793	1	s2_v2 s1_v1 s2_vx
22	Male	English	2.58856666666667	1	s1_v2	s1_v2	s2_v1	s1_v2	4655	13	4	8.44569718971117	1	s1_v2 s1_v2 s2_v1
22	Male	English	2.58856666666667	3	sx_v1	s1_v1	s1_v2	s1_v2	1192	14	4	7.0833878476253	2	sx_v1 s1_v1 s1_v2
22	Male	English	2.58856666666667	3	s1_v2	sx_v1	s1_v2	s1_v2	1568	15	4	7.35755620091035	2	s1_v2 sx_v1 s1_v2
22	Male	English	2.58856666666667	1	s1_v2	s1_vx	s2_v1	s1_v2	2687	16	4	7.89618060861549	2	s1_v2 s1_vx s2_v1
22	Male	English	2.58856666666667	3	s2_v2	s2_vx	s1_v2	s1_v2	12848	17	4	9.46094343618654	2	s2_v2 s2_vx s1_v2
22	Male	English	2.58856666666667	2	s1_v1	s2_v2	sx_v1	s2_v2	711	18	4	6.56667242980324	2	s1_v1 s2_v2 sx_v1
22	Male	English	2.58856666666667	1	s1_v2	s2_v2	s2_vx	s1_v2	1696	19	4	7.43602781635185	2	s1_v2 s2_v2 s2_vx
22	Male	English	2.58856666666667	3	sx_vx	s2_v1	s1_v2	s1_v2	695	20	4	6.54391184556479	2	sx_vx s2_v1 s1_v2
22	Male	English	2.58856666666667	3	sx_v1	s2_vx	s1_v2	s1_v2	696	21	4	6.54534966033442	2	sx_v1 s2_vx s1_v2
22	Male	English	2.58856666666667	2	s2_v1	s1_v1	s1_vx	s1_v1	4167	22	4	8.33495163142245	2	s2_v1 s1_v1 s1_vx
22	Male	English	2.58856666666667	2	s2_v1	s1_v1	s2_vx	s1_v1	881	23	4	6.78105762593618	2	s2_v1 s1_v1 s2_vx
22	Male	English	2.58856666666667	1	s1_v1	s2_v1	s1_vx	s1_v1	839	24	4	6.73221070646721	2	s1_v1 s2_v1 s1_vx
22	Male	English	2.58856666666667	1	s1_v2	s2_vx	s2_v2	s1_v2	1170	25	4	7.0647590277918	2	s1_v2 s2_vx s2_v2
26	Male	Enlgish	2.73361666666667	2	s2_v1	s1_v2	sx_vx	s1_v2	17281	0	5	9.75736291105399	1	s2_v1 s1_v2 sx_vx
26	Male	Enlgish	2.73361666666667	2	s1_vx	s2_v1	sx_v2	s2_v1	9159	1	5	9.12249228140299	1	s1_vx s2_v1 sx_v2
26	Male	Enlgish	2.73361666666667	1	s1_v2	s2_vx	sx_v1	s1_v2	7769	2	5	8.95789673495042	1	s1_v2 s2_vx sx_v1
26	Male	Enlgish	2.73361666666667	2	s2_v1	s1_vx	sx_v2	s1_vx	6396	3	5	8.76342807395385	1	s2_v1 s1_vx sx_v2
26	Male	Enlgish	2.73361666666667	3	s2_v2	s1_v2	s2_vx	s2_vx	3224	4	5	8.07837810362652	1	s2_v2 s1_v2 s2_vx
26	Male	Enlgish	2.73361666666667	2	s2_v2	sx_v2	s2_v1	sx_v2	3787	5	5	8.2393294279018	1	s2_v2 sx_v2 s2_v1
26	Male	Enlgish	2.73361666666667	1	sx_v1	s2_v2	s2_v1	sx_v1	6838	6	5	8.83025057019925	1	sx_v1 s2_v2 s2_v1
26	Male	Enlgish	2.73361666666667	3	s1_v1	s2_vx	sx_v2	sx_v2	8951	7	5	9.09952053687094	1	s1_v1 s2_vx sx_v2
26	Male	Enlgish	2.73361666666667	1	s1_vx	s1_v2	s2_v1	s1_vx	3136	8	5	8.0507033814703	1	s1_vx s1_v2 s2_v1
26	Male	Enlgish	2.73361666666667	2	s2_v2	s1_v1	s1_v1	s1_v1	1772	9	5	7.47986413116503	1	s2_v2 s1_v1 s1_v1
26	Male	Enlgish	2.73361666666667	3	sx_vx	s1_v2	s2_v1	s2_v1	5120	10	5	8.54090971803355	1	sx_vx s1_v2 s2_v1
26	Male	Enlgish	2.73361666666667	3	s1_v2	sx_v1	s2_vx	s2_vx	4270	11	5	8.35936910622267	1	s1_v2 sx_v1 s2_vx
26	Male	Enlgish	2.73361666666667	1	s1_v2	s1_vx	s2_v2	s1_v2	3188	12	5	8.06714903991011	1	s1_v2 s1_vx s2_v2
26	Male	Enlgish	2.73361666666667	2	s2_v1	sx_v2	s1_v2	sx_v2	3376	13	5	8.12444685571585	1	s2_v1 sx_v2 s1_v2
26	Male	Enlgish	2.73361666666667	1	s1_vx	s1_v2	s2_v2	s1_vx	3397	14	5	8.13064796816058	2	s1_vx s1_v2 s2_v2
26	Male	Enlgish	2.73361666666667	3	s1_v1	sx_v1	s2_v2	s2_v2	3489	15	5	8.15737044118677	2	s1_v1 sx_v1 s2_v2
26	Male	Enlgish	2.73361666666667	2	s2_v2	s1_v1	sx_v1	s1_v1	2993	16	5	8.0040315078527	2	s2_v2 s1_v1 sx_v1
26	Male	Enlgish	2.73361666666667	1	s1_vx	s2_v2	s1_v1	s1_vx	2890	17	5	7.96901178110648	2	s1_vx s2_v2 s1_v1
26	Male	Enlgish	2.73361666666667	2	s2_vx	s1_v1	sx_v2	s1_v1	3836	18	5	8.25218543600333	2	s2_vx s1_v1 sx_v2
26	Male	Enlgish	2.73361666666667	3	s1_v1	s1_v1	sx_v2	sx_v2	2825	19	5	7.94626364358054	2	s1_v1 s1_v1 sx_v2
26	Male	Enlgish	2.73361666666667	2	s1_v1	s1_vx	s2_v2	s1_vx	3950	20	5	8.28147085789517	2	s1_v1 s1_vx s2_v2
26	Male	Enlgish	2.73361666666667	1	s2_v1	s1_v2	s1_vx	s2_v1	4306	21	5	8.36776467792431	2	s2_v1 s1_v2 s1_vx
26	Male	Enlgish	2.73361666666667	3	s2_v2	sx_v1	s2_v1	s2_v1	2839	22	5	7.95120715647297	2	s2_v2 sx_v1 s2_v1
26	Male	Enlgish	2.73361666666667	1	s2_v1	s2_v1	s1_v2	s2_v1	5139	23	5	8.54461378699223	2	s2_v1 s2_v1 s1_v2
26	Male	Enlgish	2.73361666666667	3	s1_v2	s2_v2	s2_vx	s2_vx	2792	24	5	7.93451346388226	2	s1_v2 s2_v2 s2_vx
26	Male	Enlgish	2.73361666666667	2	sx_v1	s1_v2	s2_v1	s1_v2	2229	25	5	7.70930833338587	2	sx_v1 s1_v2 s2_v1
35	male	English	1.0289	2	s1_v1	sx_v2	s1_v1	sx_v2	7847	0	6	8.96788657212747	1	s1_v1 sx_v2 s1_v1
35	male	English	1.0289	3	s1_vx	s1_v2	s2_v1	s2_v1	6049	1	6	8.70764824810691	1	s1_vx s1_v2 s2_v1
35	male	English	1.0289	1	s2_v1	sx_v2	s1_v2	s2_v1	3921	2	6	8.27410200229233	1	s2_v1 sx_v2 s1_v2
35	male	English	1.0289	2	s1_v1	sx_vx	s2_v2	sx_vx	1989	3	6	7.59538727885397	1	s1_v1 sx_vx s2_v2
35	male	English	1.0289	1	s1_v1	s2_v2	sx_v2	s1_v1	1778	4	6	7.48324441607385	1	s1_v1 s2_v2 sx_v2
35	male	English	1.0289	2	s2_v2	s1_v2	s2_vx	s1_v2	1244	5	6	7.12608727329912	1	s2_v2 s1_v2 s2_vx
35	male	English	1.0289	1	sx_v2	s2_v2	s2_v1	sx_v2	1680	6	6	7.4265490723973	1	sx_v2 s2_v2 s2_v1
35	male	English	1.0289	2	s2_v2	sx_v1	s2_v2	sx_v1	3072	7	6	8.03008409426756	1	s2_v2 sx_v1 s2_v2
35	male	English	1.0289	2	s2_v2	sx_v1	s2_v1	sx_v1	1604	8	6	7.38025578842646	1	s2_v2 sx_v1 s2_v1
35	male	English	1.0289	3	s1_vx	s2_v2	sx_v1	sx_v1	1023	9	6	6.93049476595163	1	s1_vx s2_v2 sx_v1
35	male	English	1.0289	1	s1_vx	s1_v1	s2_v1	s1_vx	1864	10	6	7.53047999524554	1	s1_vx s1_v1 s2_v1
35	male	English	1.0289	1	s1_v1	s1_v2	sx_v2	s1_v1	2013	11	6	7.60738142563979	1	s1_v1 s1_v2 sx_v2
35	male	English	1.0289	2	sx_v1	s1_vx	s2_v2	s1_vx	964	12	6	6.87109129461055	1	sx_v1 s1_vx s2_v2
35	male	English	1.0289	3	sx_v1	s2_v2	s1_vx	s1_vx	903	13	6	6.80572255341699	1	sx_v1 s2_v2 s1_vx
35	male	English	1.0289	2	s1_v2	sx_vx	s2_v1	sx_vx	1320	14	6	7.18538701558042	2	s1_v2 sx_vx s2_v1
35	male	English	1.0289	3	s2_v1	s2_v2	sx_v1	sx_v1	3177	15	6	8.06369263426952	2	s2_v1 s2_v2 sx_v1
35	male	English	1.0289	1	sx_v1	s1_v1	s2_v2	sx_v1	918	16	6	6.82219739062049	2	sx_v1 s1_v1 s2_v2
35	male	English	1.0289	2	s2_v1	s2_vx	s1_v1	s2_vx	1144	17	6	7.04228617193974	2	s2_v1 s2_vx s1_v1
35	male	English	1.0289	2	s2_vx	s1_v2	s2_v1	s1_v2	1080	18	6	6.98471632011827	2	s2_vx s1_v2 s2_v1
35	male	English	1.0289	3	s2_v2	s1_v1	sx_vx	sx_vx	1304	19	6	7.1731917424866	2	s2_v2 s1_v1 sx_vx
35	male	English	1.0289	2	s1_v2	sx_v2	s1_v1	sx_v2	883	20	6	6.78332520060396	2	s1_v2 sx_v2 s1_v1
35	male	English	1.0289	2	s1_v2	s1_v1	sx_v2	s1_v1	1615	21	6	7.38709023565676	2	s1_v2 s1_v1 sx_v2
35	male	English	1.0289	3	s1_v1	s2_v2	sx_v1	sx_v1	1124	22	6	7.02464903045364	2	s1_v1 s2_v2 sx_v1
35	male	English	1.0289	2	s2_v1	sx_v2	s2_v2	sx_v2	948	23	6	6.85435450225502	2	s2_v1 sx_v2 s2_v2
35	male	English	1.0289	1	sx_v2	s2_v1	s2_v2	sx_v2	972	24	6	6.87935580446044	2	sx_v2 s2_v1 s2_v2
35	male	English	1.0289	3	s1_v1	sx_v2	s2_vx	s2_vx	1318	25	6	7.18387071506245	2	s1_v1 sx_v2 s2_vx
36	Male	English	1.19601666666667	1	s1_v1	s2_v2	s2_vx	s1_v1	7050	0	7	8.86078289580631	1	s1_v1 s2_v2 s2_vx
36	Male	English	1.19601666666667	1	sx_v1	s2_v1	s1_v2	sx_v1	8527	1	7	9.05099287874205	1	sx_v1 s2_v1 s1_v2
36	Male	English	1.19601666666667	2	s1_v1	sx_v2	s2_vx	sx_v2	1751	2	7	7.46794233228585	1	s1_v1 sx_v2 s2_vx
36	Male	English	1.19601666666667	3	s2_v2	s2_vx	s1_v1	s1_v1	1840	3	7	7.51752085060303	1	s2_v2 s2_vx s1_v1
